"Anatomical Strucures, Cell Types and Biomarkers Table for Brain v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Song-Lin Ding; Jeremy A. Miller; Amy Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-7072-5272; 0000-0003-4549-588X; 0000-0003-2540-1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,David Osumi-Sutherland; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,10.1002/cne.24080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,10.48539/HBM264.CCRF.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,3/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,All Gene Biomarkers,BG/1,BG/1/LABEL,BG/1/ID,BG/2,BG/2/LABEL,BG/2/ID,BG/3,BG/3/LABEL,BG/3/ID,BG/4,BG/4/LABEL,BG/4/ID,BG/5,BG/5/LABEL,BG/5/ID,BG/6,BG/6/LABEL,BG/6/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,postcentral gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,supraparietal lobule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,inferior parietal lobule,,,supramarginal gyrus,supramarginal gyrus,UBERON:0002688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,inferior parietal lobule,,,angular gyrus,angular gyrus,UBERON:0002686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,precuneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,"paracentral lobule, caudal part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,parietal operculum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,superior temporal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,middle temporal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,inferior temporal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,"occipitotemporal (fusiform) gyrus, temporal part",,,perirhinal gyrus ( rostral part of FuGt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,transverse temporal gyrus (Heschl's gyrus),,,rostral (anterior) transverse temporal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,transverse temporal gyrus (Heschl's gyrus),,,caudal (posterior) transverse temporal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,planum temporale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,temporal pole,,,perirhinal lobule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,planum polare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipital pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipitoparietal transition region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipitotemporal transition region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,cuneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,lingual gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,"occipitotemporal (fusiform) gyrus, occipital part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,inferior occipital gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,superior occipital gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,insular lobe,insula,UBERON:0002022,long insular gyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,insular lobe,insula,UBERON:0002022,short insular gyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,,,"cingulate gyrus, rostral (anterior) part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,,,"cingulate gyrus, caudal (posterior) part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,,,"cingulate gyrus, retrospleninal part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulo-parahippocampal isthmus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,subcallosal gyrus (parolfactory gyrus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,paraterminal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,,,anterior parahippocampal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,,,posterior parahippocampal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,,,uncus of parahippocampal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,head of hippocampus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,body of hippocampus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,subicular complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,prepiriform region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,Olfactory bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,anterior amygdalar area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,anterior cortical nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,posterior cortical nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,medial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,basolateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,basomedial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,central nuclear group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,amygdalohippocampal area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,bed nucleus of stria terminalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),,,caudate nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),,,putamen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),,,mucleus accumbens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),,,"globus pallidus, internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),,,"globus pallidus, external",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,claustrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal forebrain,,,septal nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal forebrain,,,substantia Innominata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,anterior nuclear complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,mediodorsal nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,reunions nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,lateral posterior nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,pulvinar of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,ventral anterior nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,ventral lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,ventral posterior medial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,ventral posterior lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,lateral geniculate nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,medial geniculate nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,parafascicular nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,centromedian nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,,,midline nuclear complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,ventral thalamus,,,zona Incerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,,,habenular nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,,,paraventricular nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,,,pineal body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,reticular formation of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,subthalamic nucleus (subthalamus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,,,preoptic region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,,,supraoptic region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,,,tuberal region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,,,mammillary region,,,mammillary nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,anterior commissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,corpus callosum (midline portion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,fornix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,internal capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,mammillothalamic tract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
