,CD79a,FOXP3,CDX2,CD8,p53,GATA3,CD21,PD-L1,Ki67,CD45,CD30,PAX5,HLA-DR,CD5,CD2,CD45RA,CD4,PD-1,MUC-1,BCL2,CD56,Cytokeratin7,CD25,VISTA,Hep-Par-1,CD11c,IRF4,CD20,EGFR,IDO-1,GranzymeB,MelanA,OX-40,Vimentin,Synaptophysin,CD117(c-kit),Na-K-ATPase,CD194,CD57,Pan-Cytokeratin,CD68,CD3,SMA,CD34,EpCAM,CollagenIV,CD45RO,Podoplanin,CD15,CD7,CD163,ChromograninA,CD31,CD123,MMP9,CD138,CD38,Hyaluronan
578,74.04992,361.3071,129.73096,118.36802,672.8604,46.241116,8.560914,98.81811,159.91708,126.366325,149.29103,750.0931,14.28934,250.85956,84.989845,90.38325,483.69458,174.95854,0.08037225,258.44162,165.16412,0.09898477,1776.4856,1036.7987,53.895092,235.3697,154.28764,5.7335024,227.40863,106.20558,738.85364,723.20557,803.69037,2154.0693,0.66582066,173.85703,10.313028,765.6497,117.410324,0.71912014,4996.082,231.58884,260.4137,8.3511,490.66074,18.964466,3466.6338,29.505922,238.01439,1030.6735,1707.9839,0.14467005,7.7208123,4132.3213,13.527073,7.5203047,1467.1083,1516.467
579,225.48207,2776.6543,941.0201,437.57532,1262.6542,110.466286,6.773314,224.11908,651.00146,9.275466,113.16643,978.9168,13.378766,289.72598,102.67575,93.91822,1527.5581,327.83646,0.15208034,29.292683,189.62553,0.031563845,1182.7761,716.3974,89.83931,62.635582,305.6313,6.4175034,220.33716,124.08465,2544.795,1960.7087,1126.2554,2177.6729,0.31133428,306.37732,8.182209,184.0947,154.6528,0.59110475,9030.064,581.07605,0.0,73.61406,1434.8164,9.720229,1249.1349,14.533716,2018.0775,4194.1494,6123.7847,0.0,0.18794835,7166.3027,8.361549,7.261119,1510.515,1051.2411
580,122.32143,485.0639,158.6955,171.90602,949.141,79.62406,33.456768,310.0019,18.904135,10.103383,166.81767,717.7575,7.7518797,216.87405,89.2124,80.28195,390.5733,171.81955,13.024436,836.6278,194.23495,7.5338345,596.6147,249.18233,106.88158,142.1748,251.29323,1.2650375,268.93985,110.12406,6.1522555,1000.6955,2590.4531,100.39474,10.981203,442.41354,9.827067,403.41354,219.36655,0.9229323,676.9868,347.32144,7.5733085,66.97369,500.7857,7.618421,639.9361,895.7951,3.1503758,1273.938,223.32143,5.9718046,14.281955,4113.9453,8.796992,6.7218046,404.609,2892.1729
581,563.93085,1750.315,883.8755,1688.1904,1735.1823,131.6371,10.196908,208.83646,80.261185,23.336859,386.31732,1199.7363,1.0976404,648.1196,153.41742,117.75265,802.20013,403.40604,0.0,40.260376,232.60374,0.0,696.677,568.96906,88.03743,70.99349,347.34094,0.0,595.4516,162.10416,2762.4402,1655.2067,925.8527,2321.7324,1.0683483,348.05045,0.9723352,410.79007,245.62572,0.0,5517.1157,709.978,3.4629781,21.581774,1341.0659,7.6859236,4430.1113,26.052074,2573.7363,4758.68,1781.8755,0.12937348,1.5085435,8543.54,16.80716,0.028478438,1408.7673,1627.262
582,125.44242,646.77576,154.98181,168.0,927.6818,75.23333,43.67576,354.47577,20.50303,5.927273,157.98485,1094.5787,3.3151515,240.28787,113.09091,116.24545,477.63635,264.22726,40.536366,2090.4607,245.47879,4.1242423,721.8182,277.47577,112.106064,118.92727,372.54544,0.16969697,267.04242,147.36667,4.4454546,1399.8182,2316.103,280.03333,4.8545456,438.96667,3.2636364,731.84546,192.1,0.44848484,867.6303,295.76062,6.233333,79.3,455.76666,5.757576,605.99396,1413.9515,3.5151515,1406.3,199.94243,5.409091,20.821213,3661.4272,2.9333334,1.7969697,449.40607,3108.4546
583,185.92914,1446.0011,443.86838,1312.3059,1245.3015,75.81665,4.9707537,100.52081,884.67267,50.484814,267.83127,957.46234,20.338583,601.01575,127.193474,30.698538,452.71878,222.92351,0.09111361,16.224972,196.42407,0.2519685,1217.748,692.2103,79.454445,19.917885,167.44432,7.0584927,311.9539,136.34534,533.4072,1416.2025,959.2261,910.1125,5.3543305,294.74692,16.2081,815.53546,216.87964,0.50843644,561.02026,584.50397,0.17322835,25.109112,1644.7761,22.68054,5158.4004,27.023623,2040.3667,2867.019,91.384705,1.0596175,4.9223847,9004.598,53.47469,14.569179,1283.2194,1718.4578
584,204.77328,923.4247,1016.31506,824.4637,1935.4349,102.89178,11.084931,165.41232,18.48904,22.973288,112.9226,485.63287,28.652056,181.27397,68.668495,55.49178,493.31506,214.86165,3.6123288,37.66849,118.33014,1.709589,667.95276,286.79794,43.09726,73.91302,233.03288,13.403424,148.96233,98.08082,687.5733,1058.7295,656.71985,1314.0918,8.754109,195.88562,22.954794,540.6397,101.00137,4.821233,641.15137,354.53424,2.1876712,39.84863,563.6308,26.320547,3108.6418,20.219177,5385.791,2784.6794,176.7137,2.1945205,4.6568494,2176.387,28.269863,17.10685,319.69727,1790.6548
585,12.902778,623.6991,187.99074,187.78703,805.72687,63.462963,0.5601852,46.773148,331.89352,184.38426,86.81019,1441.8287,0.0,237.12962,117.30556,36.09722,1596.4907,235.63426,0.0,251.29167,286.28705,0.0,4315.2593,2268.6853,7.134259,134.16667,374.75,0.0,215.18982,181.80092,3086.963,2476.0417,1178.2407,6274.75,0.0,233.06482,0.0,540.4583,170.89352,0.0,11488.902,535.62964,0.0,512.1667,603.43054,0.0,700.5602,21.958334,1509.1573,905.3889,2847.1204,0.0,0.0,6264.815,0.0,0.0,3444.625,480.28705
586,90.414856,551.9212,789.94824,213.27007,1201.8116,80.48237,13.609152,235.10127,7.0052514,22.27907,192.41035,648.97675,15.786946,285.2258,90.2078,57.415604,336.86722,299.08026,0.9797449,52.04351,178.42911,1.2633158,1066.2656,435.6384,79.93023,122.889725,259.12604,9.195799,314.6429,116.50413,431.02402,1012.19806,864.4336,5112.46,5.2025504,263.64517,14.118529,341.15002,185.82521,1.7321831,515.0255,266.02026,30.524382,44.35109,640.4058,120.12303,1826.88,33.658665,990.4734,1881.171,184.23405,1.056264,7.6309075,4752.9507,16.27982,13.048762,1283.6976,3909.2805
587,155.10242,678.57263,1379.1942,313.14984,1011.64734,145.70988,56.752773,197.48235,259.05298,20.604944,183.63269,554.03986,15.71897,441.0868,96.767914,72.730576,573.80426,240.70787,2.1150353,177.58072,168.99243,2.0630677,725.04694,399.00302,85.66145,77.847626,307.8552,7.1190715,262.28152,137.8557,515.6993,1549.5944,1258.7462,222.81079,5.064077,295.95862,15.03229,116.766396,159.95358,2.8148334,927.6216,385.51917,3.363774,67.29364,1188.6367,17.763874,2760.964,30.693743,2643.7397,4118.369,209.40868,1.8133199,5.7457113,5596.309,16.232594,10.440464,530.4955,1967.1932
588,327.5262,841.9981,419.20877,2553.8237,1883.0333,77.976166,14.687322,197.1754,3.2650144,55.723545,168.59676,647.06006,16.400381,331.47568,84.95615,84.84938,557.17065,180.83508,0.63679695,44.554813,390.54623,7.831268,954.9437,566.7836,71.74071,384.8227,176.49571,7.6816015,7542.901,115.8551,453.46426,1703.4042,699.51,3973.4414,121.21925,311.95996,9.946616,2043.1324,131.94185,1.2783604,1104.3126,415.66443,8.37369,1143.1754,875.7026,12.35367,5415.3555,24.737846,4231.951,3079.164,126.63775,2.8112488,49.22021,5922.841,73.22593,22.85224,758.5987,1610.247
589,1028.5392,618.4081,453.52914,496.12106,777.2489,69.52242,12.085202,100.274666,56.982063,194.09418,169.3195,1072.2253,16.48991,384.8935,100.53139,172.19618,517.59753,352.81952,1.3733184,57.234306,330.64798,2.190583,1083.407,538.9069,63.32287,64.68273,160.37668,8.7287,266.40024,102.773544,1286.1064,1501.7489,796.97424,3354.852,8.109865,611.19507,14.345291,374.074,125.32399,2.0112107,829.47644,442.63788,1076.4922,41.016815,647.5123,19.424889,3214.0044,37.82399,2740.9966,1868.4362,242.19283,1.8038117,10.938341,4317.5674,16.70852,11.513453,1349.4114,1784.7399
590,212.97107,302.33746,292.80853,126.84849,385.43802,46.449036,5.9118457,54.924244,1933.1791,98.32369,198.48071,528.0014,21.97934,260.06198,94.94628,34.01102,395.157,132.93526,0.4077135,5.5592284,96.30716,0.30853996,204.43802,162.02754,26.508265,11.5427,132.7066,13.955923,158.95868,94.093666,1403.0344,404.65564,684.91187,153.21901,2.3939395,146.70937,21.570248,133.7865,131.2989,1.5454545,115.06061,227.87604,0.07713499,2.8774104,1301.1832,20.515152,4116.416,32.03306,1324.6019,1384.0344,118.318184,0.3292011,0.815427,4961.398,23.482094,16.513775,472.43665,1482.5675
591,3251.144,1190.4519,548.75543,1296.2272,1797.9714,106.60971,11.370338,308.4562,285.9315,359.2368,273.12317,1571.0017,5.4917607,762.70337,176.53687,495.5438,952.915,433.74503,0.13790113,127.58022,375.46573,0.02254987,2976.6167,1343.7086,164.353,191.01474,433.32523,3.2584562,638.1049,232.20035,885.3374,2300.2568,1606.8829,6944.0625,1.0954033,1005.9523,5.283608,1128.4597,279.76843,0.59670424,1719.0503,706.6184,1559.8179,77.03903,1636.1171,5.198612,3124.6636,57.822205,2834.5732,4435.1777,407.53513,0.078924544,7.140503,13571.338,6.96791,4.9757156,3381.3887,1571.4822
592,988.7149,1230.7335,643.4897,540.0072,1086.6178,111.33058,12.805785,351.7221,560.7397,42.386364,474.60745,1087.0155,2.6126032,832.82544,174.68285,214.03616,1036.8109,371.60123,0.018595042,94.45042,225.07645,0.0,999.7603,632.7242,65.65392,115.735535,371.13327,0.06508265,766.1736,201.31818,1743.3099,1744.5734,1253.3141,5014.4204,1.1518595,418.23657,1.7613636,799.01654,374.92563,0.0,3302.657,521.4659,0.49896693,275.62292,1452.9401,248.88017,2837.658,61.028927,2219.8967,3423.8533,1372.1519,0.0,4.734504,8364.881,12.473141,2.7809918,2206.6592,3296.7842
593,106.145195,729.1673,531.9779,345.52307,1271.2375,82.92115,20.167307,257.13654,238.82884,24.631731,342.41827,588.7548,22.890385,655.501,121.15481,83.434616,605.2221,217.74423,1.1528846,65.808655,132.02692,1.7365384,487.64807,341.85287,108.34231,111.699036,175.35481,12.509615,399.39328,130.41443,932.42596,1493.45,727.7721,533.6885,8.670193,234.44135,18.18173,322.73172,172.13654,2.228846,786.00385,406.2298,8.441346,72.761536,1100.5913,26.335577,1764.2808,40.0,1234.0,3354.927,317.97018,2.8894231,9.2846155,5921.516,17.53173,19.84904,642.1019,2059.5693
594,198.54277,556.91205,776.6227,352.8953,1056.8529,86.386894,4.2693844,133.04556,1513.2126,36.626698,90.35891,1385.558,6.1294966,319.45242,139.55635,24.69864,717.79614,478.984,0.016786572,237.65228,320.19025,0.0023980816,3649.3948,1619.0712,62.90328,161.27658,432.46683,2.9096723,328.94165,213.96243,372.1127,1521.8625,963.05914,3281.7043,0.15507594,403.2318,5.277378,1539.207,197.0176,0.089528374,3867.008,329.86572,5.1334934,142.67307,1296.745,47.18545,2793.8418,26.547562,561.7138,2146.3997,736.08234,0.13828936,2.0471623,6842.7705,6.6658673,3.7665868,2763.3093,2165.8098
595,101.72593,560.321,824.44196,187.56543,935.61975,97.580246,26.345678,208.3284,288.83456,10.824692,199.12839,478.7605,8.545679,445.42715,97.98272,67.1679,494.4395,365.11853,1.691358,21.476543,133.07901,0.72839504,552.6469,329.479,91.71111,84.15803,235.29877,4.167901,311.1827,113.765434,526.6025,1147.2963,1385.7728,19.320988,1.8024691,255.7284,10.792593,120.93827,178.25679,1.1407408,452.67654,333.7358,2.6493828,47.47901,1198.6815,9.488889,1615.726,35.13827,856.3333,2980.0767,215.97037,1.8320987,2.360494,7379.5557,8.293827,4.004938,574.9358,2247.1853
596,490.71597,316.2574,989.4039,103.15385,768.85205,80.18491,89.77663,109.3284,17.554733,105.35651,156.39201,370.30475,32.362427,268.9586,78.60651,102.05029,161.53255,118.71893,4.087278,48.18935,593.9808,4.6139054,842.06067,403.50296,46.427513,57.58284,249.4645,14.556213,192.75888,117.43935,9.201183,643.216,367.72928,6045.815,14.028107,570.13165,25.109467,180.6139,124.76923,4.230769,432.1494,96.91568,6.2943788,66.35059,309.821,53.680473,2479.2766,31.37574,163.97781,606.05176,120.13166,3.244083,10.906805,1279.5222,28.745562,22.943787,766.12427,5385.72
597,215.9717,1769.5566,502.07925,1400.1339,1244.8378,104.74151,3.798113,173.98868,5.218868,186.3849,308.65283,1266.249,1.1735849,484.51132,174.71509,156.93396,780.13965,994.69244,0.0,16.688679,243.98112,0.0,1773.5754,934.49054,41.53019,52.20566,282.82452,0.0,474.00378,184.78113,1257.351,1614.5642,961.15283,4366.8057,0.0,331.55283,4.1641507,1571.4377,337.63773,0.0,3093.3188,530.366,2.1433961,15.177359,946.5057,275.7264,4958.1055,26.407547,2761.734,2393.4302,912.47736,0.0,5.811321,6340.9756,96.25849,0.14150943,2515.0,3757.6094
598,2113.7446,1052.2584,560.12616,423.33417,1151.3693,92.51138,13.588923,288.51938,240.9723,275.9323,199.54707,1066.5378,15.756923,465.68,142.87692,265.19632,620.3766,369.47815,0.46092308,208.032,219.63138,0.30523077,1507.5698,669.2246,139.84369,114.34954,226.50092,8.867077,357.80307,139.42892,1305.6431,1664.768,1068.776,1507.2683,7.177231,302.65475,11.470769,734.7415,186.70338,0.9667692,1133.2234,490.28186,264.53784,88.26215,1123.2554,60.444923,3622.0498,45.355694,1971.3206,3070.2732,435.5083,1.4633846,13.170462,7990.3647,12.827692,13.072,1403.2954,2372.44
599,717.87445,839.742,895.1747,348.22717,932.1473,112.115295,32.65297,270.49658,17.759132,28.157534,260.6233,632.3288,21.126713,464.02625,113.35731,105.59931,633.4589,451.69977,2.2956622,52.791096,179.07648,2.6883562,722.0388,511.37787,147.58105,182.25456,262.4144,13.507991,363.03195,119.98744,1212.7112,1613.7283,1427.5753,180.81393,9.52968,328.80823,20.986301,203.76941,194.83562,3.589041,802.58105,547.99084,13.432649,108.87443,1351.911,24.189497,2327.6074,47.03767,1809.5787,3776.5798,298.7968,2.6038814,15.993151,9375.246,23.18493,15.388128,641.9212,2037.3071
600,627.5687,209.7375,283.3125,185.33125,372.10938,50.034374,7.071875,185.81563,4.896875,227.89375,213.87813,633.0375,23.65625,534.23126,105.64375,263.125,571.8281,118.05312,0.484375,24.459375,117.67812,0.99375,401.9344,443.6906,25.546875,82.02187,141.37187,1.190625,385.63437,120.44688,1259.525,704.6156,514.84375,976.09686,3.571875,165.86563,11.56875,312.9,138.95625,0.16875,1629.6813,283.30313,54.05625,73.45625,564.375,20.43125,4328.2593,38.159374,1485.0032,1461.8031,554.79065,3.18125,4.259375,5303.775,22.24375,20.253124,1462.925,1298.7656
601,999.694,743.93536,1038.9713,532.41235,1981.2428,133.3707,12.196839,409.70547,55.389366,31.566092,284.57184,1923.4124,3.4166667,572.6767,131.72414,122.11781,960.5833,461.44827,0.02586207,55.74569,403.1006,13.587644,4241.7085,1628.3376,86.04023,176.03592,425.5043,0.0,685.00287,264.296,1189.7457,2216.4268,1035.931,6054.1235,6.3850574,511.2155,2.5086207,2801.2197,203.47414,0.0,3072.1265,432.7457,59.15661,1732.2184,1153.7313,52.091953,2363.6694,43.357758,1501.263,3315.3018,1521.5776,0.29885057,282.55316,8366.891,6.218391,5.534483,2144.0676,1277.763
602,153.34505,637.9258,970.6901,1443.7201,1091.0924,110.08463,0.9296875,172.72527,4.5377603,50.078125,160.21355,1561.1705,10.317708,340.8047,120.79948,54.035156,998.66534,573.2122,0.016927084,13.421875,258.70703,0.17057292,2497.7695,1540.9623,33.596355,41.36198,400.22787,4.1002603,294.89844,191.14062,5506.336,2233.6262,1023.9961,12067.585,0.14453125,846.6003,3.6875,1422.0248,294.22916,0.05078125,2642.6433,785.71356,0.5390625,18.735678,976.20575,275.0599,2646.629,23.268229,2910.8347,2435.759,2891.3894,0.0065104165,0.4361979,7482.8853,31.067709,3.717448,3984.3047,3065.6707
603,197.36348,891.7928,1322.482,225.0676,1140.734,132.41528,11.441615,145.1273,132.2195,22.563652,162.84285,517.8534,20.992977,402.2151,90.00878,75.309044,497.9166,232.28008,11.33187,47.39596,193.63652,16.67691,742.41705,424.20367,100.54346,99.98771,277.23178,13.639157,238.92537,121.660225,672.4302,1337.4302,1432.7638,69.23003,17.773485,306.10535,33.19403,137.4021,164.87709,12.942055,946.3626,409.58823,26.1036,87.48288,1173.0289,43.64706,2664.165,32.710274,2705.741,3518.439,308.54434,23.793678,13.38806,6524.1113,41.39245,17.375769,468.7603,2051.6804
604,307.95535,681.38446,365.82913,1925.5437,720.41943,57.528156,22.34563,140.16116,7.506796,84.01553,146.85437,678.0136,15.058252,347.91263,98.09903,75.596115,515.36505,159.76698,19.601942,25.598059,226.30096,0.3145631,793.37866,458.20193,46.374756,203.16699,144.21747,6.984466,407.2,111.91068,505.91455,988.0039,942.1767,1812.1534,95.543686,168.62718,10.219418,1121.7883,234.31262,0.7436893,1328.431,352.4602,5.132039,19.61165,507.18253,78.99223,2111.472,37.916504,8151.0444,2004.3689,1106.8738,28.96699,19.751457,4123.7593,56.108738,13.603884,834.26794,2718.305
605,270.2605,875.5726,346.46667,110.742294,728.3557,59.67283,2.8285713,97.619606,1202.2694,11.607283,186.73166,1154.6499,9.261065,271.6734,93.39104,48.644257,254.68571,437.72324,0.04929972,135.83305,301.67227,0.44985995,925.1933,873.0846,43.915405,39.42465,446.83304,3.1137254,241.69467,112.30364,86.66554,658.81287,1709.7524,929.8818,2.9815125,386.80615,7.4084034,235.01009,157.34341,0.41008404,515.6375,436.20618,14.22521,21.415686,1678.326,12.922689,2462.74,38.07899,219.80168,1648.4236,247.24818,1.6829132,16.715406,6185.132,14.59888,17.67675,1211.9299,1069.5311
606,86.9343,320.87372,856.8319,157.37201,389.42746,79.43345,1.5665529,191.93515,159.37372,16.1314,113.285835,1008.6928,18.617748,247.064,88.3831,14.678328,323.24658,277.70905,0.5443686,15.896758,204.54523,0.4598976,2145.774,823.6049,21.50256,21.317406,279.1988,13.947952,138.5657,152.02815,379.9522,706.7389,570.4556,4588.2534,2.855802,267.88226,18.391638,889.2048,206.34897,1.8438567,511.6826,195.33958,0.47440273,1146.0802,504.32507,574.09814,1341.8011,25.783276,513.1527,1039.2697,660.36945,0.40699658,61.89249,2073.4634,20.938566,19.602388,1247.3516,3373.2764
607,29.867357,199.5729,195.5729,99.02916,545.40924,57.08749,15.165569,135.33585,337.079,28.79586,239.67262,598.60583,30.148636,352.0809,94.06303,50.773285,321.4271,303.11383,1.4778928,37.317028,149.7065,2.7441204,1204.222,696.08746,73.68485,81.70461,102.53998,20.089369,242.89087,114.712135,671.9708,757.6792,689.5202,61.581375,14.476952,138.18532,28.684855,886.8175,95.54657,3.2238946,919.2869,179.9605,8.545626,95.93039,832.94354,31.889935,3613.8994,32.42427,341.8335,1365.3782,398.47882,2.7779868,13.633114,3464.1777,33.170273,23.417686,655.09595,1944.0404
608,755.0133,225.80228,220.0076,334.7015,226.25856,39.13498,15.249049,34.591255,5.058935,166.44676,141.67871,287.15018,40.84601,255.91255,76.23384,67.15019,113.96578,53.231937,1.7509506,12.863118,45.8384,1.7452471,64.26616,152.67491,29.692015,24.326996,58.47719,30.01711,114.36121,70.89734,265.74905,376.46008,547.7357,44.46958,5.69962,82.68251,34.939163,71.26616,114.28707,5.153992,270.13687,101.34981,2.6102662,16.446768,407.55893,66.71863,1304.8612,32.809887,1832.2357,823.0856,200.34792,0.42205322,5.7224336,1829.7415,42.1692,33.203423,493.88022,2575.3896
609,184.89479,1299.3557,619.4881,605.02167,970.2397,78.577,6.2201734,175.34164,388.32864,21.885033,140.21475,1383.6237,1.3622559,478.28958,119.94251,73.671364,1347.064,496.6421,0.0,59.147507,309.9794,0.045553144,3170.4111,1199.4869,77.04013,44.635574,301.8449,1.5412147,342.0282,141.19197,2653.2993,1948.0347,1034.9469,8004.513,0.64425164,761.9447,1.0195228,740.0846,298.35468,0.0021691974,1856.552,672.38934,0.7147505,25.563992,1053.833,318.21475,3540.7517,20.577007,2786.8525,2327.4924,1828.9587,0.3286334,0.31453362,5688.1846,11.613883,1.6236442,3076.2363,3617.7517
610,547.85406,304.9047,283.31726,160.37997,660.6924,45.285885,5.4270205,110.54041,1499.316,52.534378,155.8842,721.3908,16.047045,182.3076,89.43185,94.580215,814.1942,280.79614,0.38118213,17.656212,126.182144,0.44511458,852.0446,446.30518,51.468033,106.18336,147.63812,13.517491,144.7696,79.4994,173.4608,647.117,816.7515,644.8311,1.9396864,194.86852,15.874548,125.27141,107.94933,2.522316,1223.1954,213.16284,0.9155609,26.551266,1162.9313,18.278648,6421.21,20.924006,787.70325,1573.854,1391.8517,0.1809409,0.31845596,5395.4077,17.269,14.703257,1445.9553,1782.2485
611,322.0372,857.4084,473.7721,2589.7898,1516.8735,93.57395,9.7190695,146.16466,40.906048,56.541397,249.36372,815.41766,17.88186,468.58234,110.67721,54.410233,682.7386,340.74512,1.0455813,24.510698,223.54884,0.88837206,1335.1981,665.90607,106.2614,84.29116,187.1321,9.832558,329.7693,140.62791,700.99817,1587.0103,1048.3079,2875.6028,2.872558,343.9535,14.955349,1384.7832,167.89581,1.492093,888.71906,532.29395,4.7413955,390.5665,1080.5637,16.262325,4290.7646,27.79628,7267.0547,3551.8037,291.49487,0.8427907,37.0493,6907.8867,77.062325,10.822326,1040.08,1872.6577
612,376.15332,906.7514,656.0359,412.3384,933.395,67.93094,9.915746,64.11188,5.081492,9.965469,91.25552,431.6174,14.324586,249.49585,89.258286,55.546963,655.46545,887.27765,1.2140884,20.892265,167.30386,0.98480666,526.39087,400.34668,77.975136,49.088398,96.8163,6.027624,137.90193,61.94337,6871.74,1192.018,833.2721,823.84393,5.403315,241.39503,9.867403,99.41022,80.11878,1.9875691,1262.4103,559.971,4.633978,52.924034,555.50415,13.638122,2773.5981,15.339779,5978.4033,1958.5359,208.72375,68.661606,3.941989,1505.1367,12.127071,12.324586,528.46545,1921.6271
613,1276.3037,663.5414,305.3738,859.5372,970.3351,72.47225,16.756021,201.32147,59.034554,284.0136,413.2911,847.9937,59.441883,689.0262,137.46283,479.87747,658.2199,334.72775,1.260733,88.84921,163.29843,1.2052356,1002.8838,651.76544,103.68796,149.49843,289.95288,11.100524,570.0167,186.911,2262.5737,2034.8094,903.12146,1320.357,32.896336,270.45026,33.56754,1027.6063,255.65027,2.3172774,1663.1455,364.57172,8.783246,75.084816,920.3948,31.119371,2689.5916,53.497383,1572.5455,2383.3467,630.6618,3.8921466,22.515182,7385.5015,42.62094,32.01885,2168.8901,3331.5205
614,3355.624,517.434,708.901,361.505,1538.018,83.951,21.038,297.218,12.592,235.616,233.527,1956.546,13.187,334.945,134.132,729.703,915.437,245.389,0.449,62.535,390.308,9.014,3514.297,1647.814,117.646,258.282,391.551,9.854,819.286,239.436,209.451,1669.817,1106.348,2119.734,22.049,358.093,10.105,2895.902,199.057,3.623,2064.238,281.46,4.853,79.606,713.532,19.544,1486.305,47.861,1560.641,1978.156,1789.258,1.579,613.205,6457.634,14.463,15.869,3126.224,1637.237
615,649.63586,431.28323,291.4289,315.98383,1113.0636,80.2763,9.508671,220.73872,10.240462,324.9214,266.06705,1902.8035,17.151445,490.94568,172.6104,353.3237,704.5191,314.26822,0.024277456,69.01849,279.21155,0.0,1968.889,983.4405,60.89942,169.67976,312.38843,10.487862,777.0416,281.09363,569.0312,3413.9514,1234.8728,14777.59,0.0,671.90405,15.368786,2845.2473,415.90982,0.0,1264.1353,376.41272,72.72254,1035.1873,661.4578,675.1064,1294.6705,61.018497,679.6312,1975.8185,640.5526,0.73641616,255.84161,5965.962,6.8913293,0.90867054,4171.3213,3901.2554
616,271.3753,1483.1558,1157.6016,536.3242,1438.8771,140.10463,7.3959856,267.6034,91.11314,59.431267,309.7208,1087.1472,4.488443,608.76764,121.582726,133.95924,991.9215,327.53284,0.18613139,28.325426,252.36557,0.03345499,2052.787,684.6454,76.99513,173.30475,380.65875,3.107056,517.9209,188.32664,1819.1405,1553.045,985.0049,2868.0005,2.3339417,320.0225,4.4014597,805.6971,250.43613,0.3515815,5739.751,505.8522,1.3838199,207.96533,1073.2993,235.88199,2422.7517,30.370438,2174.8716,3225.1394,3037.0735,0.49939173,10.122871,6523.111,5.877129,4.0474453,1833.5128,1974.3826
617,246.49388,221.91284,567.9664,43.45413,1153.107,92.98624,0.025993884,895.2324,1.0932722,49.51682,15.762997,2501.8914,0.0,128.62538,141.20642,80.941895,1132.052,383.5902,0.0,589.82874,317.40213,0.0,4027.231,769.6055,6.293578,57.85321,590.2171,0.0,226.9312,384.763,148.62233,5290.422,1555.2523,10445.4375,0.0,1016.70184,5.977064,4308.3916,296.95413,0.0,724.54126,227.62233,53.85015,23651.887,332.26605,2813.974,784.2064,43.72477,84.60245,338.15903,850.6667,0.0,1293.867,3243.396,0.0,0.0,4144.3164,2026.7753
618,234.95328,819.19135,335.42947,156.5876,1175.363,88.722374,20.610962,303.33423,15.291105,9.597485,154.71698,887.8787,9.655885,187.98473,107.331535,72.884094,382.04044,260.92004,3.2084455,2111.0664,507.7502,3.7026055,1135.5364,514.47437,111.525604,143.062,283.1851,1.7331536,288.8787,133.01079,4.089847,1781.7323,2292.9363,590.39624,5.910153,444.50763,7.5094337,1107.3872,226.07727,2.2668464,756.3199,374.4061,4.4186883,43.834682,644.5274,11.831087,643.58673,451.46002,1.5669363,1973.6837,231.98203,3.3414197,10.225516,4778.6387,9.428572,7.2533693,880.5939,3873.1438
619,305.47354,537.08276,550.6756,197.65771,1793.7964,97.56376,5.224459,399.4452,11.495898,13.902311,153.2446,2148.6511,2.2818792,244.50261,153.5123,409.08203,760.84863,403.72855,0.026845638,40.791946,329.30722,0.15212528,2130.02,1262.126,75.225204,119.86726,404.38702,3.0999255,442.15063,262.3654,83.85906,3068.3386,1465.956,8161.406,1.5316927,711.69055,1.1133482,3151.985,305.4892,0.9940343,1738.633,377.5593,21.908278,2165.5063,792.0276,603.79346,1667.0209,50.568977,380.37958,1813.4869,1022.8508,0.0052199853,538.52423,6664.9014,2.9403431,9.110366,4710.9844,2292.654
620,343.85916,1033.7941,723.79645,1963.9823,1231.8545,105.530174,10.23432,326.90768,196.90651,103.919525,289.77277,1330.0721,10.579882,623.71954,173.62604,80.971596,705.77515,582.471,0.039053254,22.024853,324.46747,0.26153848,1797.245,1159.6213,91.47574,132.33255,350.09824,6.9550295,579.73016,224.2,2011.0225,1563.6473,994.8438,6041.341,1.8011835,437.86035,6.495858,1940.8391,328.1858,0.1704142,1410.5468,597.8071,8.105326,321.75266,1162.8853,1083.9113,2821.8877,39.59408,4269.1206,3321.9634,656.91595,4.5100594,78.302956,6899.883,53.763313,9.573964,2316.18,3846.9692
621,217.84663,355.69327,384.66666,109.92958,1502.5399,140.6385,2.092332,953.05634,5.114241,0.11893584,168.81221,2599.8936,0.0,388.0094,177.23317,24.560251,1413.5321,386.95148,0.0,282.60095,418.69797,0.0,5569.9204,1934.6542,13.500782,16.450705,415.81848,0.0,605.1737,329.0078,0.09859155,4520.1035,1052.3818,16903.271,0.0,1031.7214,0.040688574,4068.194,238.74335,0.0,702.8185,364.57278,0.7652582,19436.012,591.21594,3191.482,3060.5273,56.397495,78.676056,1975.3396,404.4961,0.0,543.3975,5299.964,0.0,0.0,6386.596,955.8279
622,200.47716,932.5235,523.08936,397.5914,1482.8932,61.497982,26.943548,199.69759,214.90994,50.31855,292.1008,1132.449,39.47648,409.69086,157.9711,628.1438,389.3972,599.6022,2.2594087,94.07527,827.12366,31.56586,1071.8273,1316.3146,106.439514,525.9523,996.4093,19.544355,1123.2769,223.54033,21.836693,1265.2648,1548.7238,1231.5168,199.53159,567.9059,33.560482,1000.66534,200.07796,25.8125,1242.3044,662.8165,41.383064,441.1707,1302.9885,39.783604,3678.4187,60.216396,795.32794,2129.6377,557.8475,8.0161295,267.9496,4828.6035,33.446907,70.12433,1397.168,1774.8313
